N,P,K,temperature,humidity,ph,rainfall,label,month,soil_type
19.0521,43.2634,22.4211,24.9789,58.8478,7.6083,47.4372,mothbeans,6,sandy
0.0,18.0,14.0,29.7704,92.0093,7.2095,114.419,orange,7,loamy
36.8876,53.0562,70.3864,21.4368,75.5725,4.7847,230.9007,sugarcane,2,alluvial
94.0,37.0,41.0,24.7635,87.0607,6.4635,179.1631,jute,6,alluvial
31.0,29.0,35.0,27.1872,92.1991,6.1371,141.3221,coconut,1,sandy
13.0,126.0,204.0,23.1094,92.7963,6.3832,108.1838,apple,1,loamy
25.0,64.0,20.0,33.15,32.46,4.81,105.04,pigeonpeas,6,alluvial
127.47,116.5883,24.6475,37.1937,72.2549,7.5893,273.4492,sugarcane,2,alluvial
128.7873,29.3529,41.3847,23.9963,80.501,5.1977,82.7844,wheat,10,alluvial
4.2854,40.7168,18.5708,29.0011,58.9465,9.0802,71.0907,mothbeans,6,sandy
110.6721,14.6721,53.0164,27.4823,92.5038,6.1585,21.7992,muskmelon,2,sandy
0.1843,136.0783,195.9217,21.3012,80.6938,6.1987,65.6135,grapes,1,loamy
40.949,58.2372,75.7117,19.0847,15.9838,7.2718,88.4649,chickpea,10,sandy
31.0,30.0,29.0,26.59,90.99,5.56,178.81,coconut,1,sandy
40.0,70.0,20.0,31.8,45.03,5.62,147.04,pigeonpeas,6,alluvial
21.0051,23.0,42.0101,19.5443,90.2926,6.8989,104.389,pomegranate,2,sandy
5.8226,76.4678,24.2904,19.8348,23.8278,5.7545,69.1663,kidneybeans,10,loamy
6.155,7.2067,7.0517,27.5343,94.4659,7.1669,113.8853,orange,7,loamy
91.7894,84.3947,50.8159,28.6835,78.9374,6.1154,118.3043,banana,3,clay
111.0,15.0,54.0,27.7068,92.9114,6.1931,22.0616,muskmelon,2,sandy
4.8112,16.5706,4.334,38.0181,88.5196,5.4482,157.8067,sugarcane,2,alluvial
14.0,23.0,25.0,26.1894,96.9695,5.6103,135.4198,coconut,1,sandy
88.0,52.0,39.0,23.9289,88.0711,6.8802,154.6609,jute,6,alluvial
86.0,40.0,39.0,25.721,88.1651,6.2075,175.6087,jute,6,alluvial
113.507,6.7605,52.0,28.0945,90.5139,6.5582,26.2058,muskmelon,2,sandy
58.2378,66.3887,48.8491,34.6519,92.2046,6.7856,242.4773,papaya,3,alluvial
33.0,47.0,46.0,29.2,93.97,6.84,209.41,papaya,3,alluvial
95.0,57.0,41.0,23.25,73.65,6.43,184.77,jute,6,alluvial
61.636,56.364,35.364,26.0091,81.1978,6.2091,164.8314,jute,6,alluvial
25.0,51.0,18.0,27.778,54.8213,9.4595,50.2844,mothbeans,6,sandy
98.0,26.0,49.0,27.2904,90.5333,6.1302,23.4954,muskmelon,2,sandy
95.0,74.0,50.0,25.9,80.47,6.0,110.1,banana,3,clay
58.2623,61.2623,83.3689,18.7697,18.4971,7.5458,73.8865,chickpea,10,sandy
108.0,23.0,51.0,26.8437,83.8504,6.1065,40.2286,watermelon,2,sandy
133.0,47.0,24.0,24.4023,79.1973,7.2313,90.8022,cotton,5,black
33.0,23.0,45.0,20.0,85.84,7.12,112.34,pomegranate,2,sandy
39.0,64.0,53.0,23.0124,91.0736,6.5989,208.3358,papaya,3,alluvial
114.0,88.0,22.0,15.38,62.42,4.78,101.5,soybean,6,black
83.059,95.0,49.9803,26.5501,77.8049,5.5287,108.8411,banana,3,clay
30.0,13.0,25.0,27.1512,91.4889,6.4132,164.9182,coconut,1,sandy
49.5812,58.2196,2.9291,24.5638,29.2067,7.0169,166.858,wheat,10,alluvial
131.0,59.0,21.0,39.4,67.49,4.83,138.64,barley,10,alluvial
63.0676,54.0552,48.589,27.3581,92.595,6.5496,63.4627,papaya,3,alluvial
93.0,69.0,158.0,37.96,85.69,6.04,265.95,maize,6,alluvial
90.0,39.0,37.0,24.8144,81.6869,6.8611,190.7886,jute,6,alluvial
122.1128,25.5798,92.6187,32.8422,52.7973,6.7998,186.2339,soybean,6,black
117.0,79.0,80.0,25.41,34.31,5.26,82.46,barley,10,alluvial
33.0,61.0,24.0,20.0461,48.9391,4.5674,122.4564,pigeonpeas,6,alluvial
13.0,90.0,104.0,32.07,73.37,5.09,167.26,wheat,10,alluvial
19.0,72.0,15.0,28.836,69.7611,6.8908,44.0856,lentil,10,loamy
25.0,51.0,18.0,27.78,54.82,9.46,50.28,mothbeans,6,sandy
45.0,57.0,47.0,23.17,90.79,6.66,161.69,papaya,3,alluvial
30.7659,137.8227,204.4114,23.1814,93.3828,5.9582,117.3027,apple,1,loamy
5.2395,66.7184,19.0,26.6002,41.4514,4.7679,96.0694,pigeonpeas,6,alluvial
117.0,26.0,30.0,27.9237,67.9691,7.0799,115.2326,coffee,6,laterite
126.2305,97.5615,107.4454,16.8577,26.1874,5.3246,83.0372,soybean,6,black
82.0,46.0,134.0,17.63,83.59,5.91,254.87,rice,7,clay
52.4199,38.5639,9.576,20.2984,69.8792,7.0564,85.8477,soybean,6,black
27.0,63.0,19.0,20.9341,21.1893,5.5622,133.1914,kidneybeans,10,loamy
89.0,53.0,44.0,24.8869,71.9171,7.3197,150.2499,jute,6,alluvial
89.0,56.0,87.0,25.69,78.69,4.51,263.01,maize,6,alluvial
138.0,11.0,23.0,24.95,52.14,6.96,249.1,rice,7,clay
4.646,98.1317,143.292,36.4977,53.2596,6.7786,72.6737,wheat,10,alluvial
39.0,140.0,203.0,21.119,80.634,6.3499,69.2778,grapes,1,loamy
120.0,23.0,55.0,27.8418,91.6088,6.7307,26.4794,muskmelon,2,sandy
12.0,67.0,23.0,25.629,63.1491,6.585,45.4968,lentil,10,loamy
92.0,21.0,48.0,25.82,82.04,6.38,54.83,watermelon,2,sandy
24.0,14.0,33.0,29.3807,93.2757,6.3662,218.5242,coconut,1,sandy
82.3193,26.2772,51.3193,24.7765,87.5121,6.2755,47.4543,watermelon,2,sandy
117.0,86.0,48.0,28.6956,82.542,6.2252,116.1617,banana,3,clay
80.0,30.0,25.0,26.24,65.64,7.49,148.38,coffee,6,laterite
91.0,21.0,50.0,24.3353,81.4403,6.762,48.3211,watermelon,2,sandy
112.7133,20.1136,22.9427,26.0522,25.4229,8.2237,258.0546,soybean,6,black
20.0,72.0,15.0,36.0042,56.0133,7.3135,134.8596,pigeonpeas,6,alluvial
107.0,45.0,25.0,23.0866,83.5555,7.2277,71.8408,cotton,5,black
27.5121,13.1707,6.0853,13.5708,91.3873,7.3665,111.1045,orange,7,loamy
1.0,15.0,9.0,29.9836,94.5524,7.5335,115.356,orange,7,loamy
97.5082,25.0,51.0164,25.7424,82.0461,6.16,49.1918,watermelon,2,sandy
14.0,29.0,32.0,35.6363,48.9705,6.9425,97.5195,mango,2,loamy
117.0,81.0,53.0,29.507,78.2059,5.5076,98.1257,banana,3,clay
35.0,140.0,197.0,16.7756,82.7524,6.1062,66.7629,grapes,1,loamy
1.0709,123.7162,199.2838,23.6694,93.3758,5.6749,112.3805,apple,1,loamy
31.0,68.0,45.0,42.9232,90.076,6.9383,196.2408,papaya,3,alluvial
117.0,61.0,81.0,39.6,72.97,6.64,219.22,rice,7,clay
47.6141,110.7751,24.1975,31.3659,46.6471,6.7282,178.4008,sugarcane,2,alluvial
26.0,73.0,21.0,31.3317,57.9743,4.9463,161.782,pigeonpeas,6,alluvial
17.7262,65.9364,17.2738,36.5701,57.7147,6.3781,127.0855,pigeonpeas,6,alluvial
28.0,70.0,21.0,25.3904,60.499,7.4374,39.1837,lentil,10,loamy
88.0,55.0,45.0,24.64,80.41,7.73,253.72,rice,7,clay
95.0,88.0,195.0,24.51,47.49,7.28,120.69,soybean,6,black
112.0,39.0,29.0,26.12,63.37,6.73,147.8,coffee,6,laterite
52.0,3.0,197.0,18.86,77.78,5.83,73.11,cotton,5,black
36.0,44.0,21.0,25.1253,51.3319,4.5162,38.4868,mothbeans,6,sandy
40.0,20.0,71.0,26.26,77.73,8.81,168.54,maize,6,alluvial
12.0,31.0,26.0,35.7878,51.9419,5.3953,100.2161,mango,2,loamy
10.3107,62.835,154.699,31.3144,78.1157,4.5566,110.1011,wheat,10,alluvial
30.0,137.0,200.0,22.91,90.7,5.6,118.6,apple,1,loamy
117.0,81.606,48.6277,26.6332,82.4277,6.1968,114.1645,banana,3,clay
102.4863,80.5187,43.6384,35.5714,60.2622,8.2503,194.9262,soybean,6,black
7.0,77.0,18.0,20.56,60.55,6.66,191.09,pigeonpeas,6,alluvial
13.0,30.0,37.0,20.86,91.62,6.28,106.87,pomegranate,2,sandy
95.0,39.0,36.0,23.86,83.15,5.56,285.25,rice,7,clay
26.0,135.0,203.0,33.78,81.16,5.69,74.54,grapes,1,loamy
1.0,62.0,23.0,15.44,18.37,5.61,139.03,kidneybeans,10,loamy
80.8956,77.4478,47.6567,25.6091,81.8922,5.618,111.9805,banana,3,clay
113.0,43.0,139.0,22.74,47.62,5.98,241.29,wheat,10,alluvial
40.0,65.0,49.0,35.3288,91.0614,6.6784,163.9069,papaya,3,alluvial
35.0,74.0,22.0,26.7215,62.9692,6.8995,42.8713,lentil,10,loamy
40.1062,10.1076,46.7877,26.2719,37.0782,6.0741,141.6412,wheat,10,alluvial
14.0,121.0,203.0,9.7245,83.7477,6.1587,74.4641,grapes,1,loamy
100.0,46.0,18.0,24.1859,76.042,6.4317,69.0806,cotton,5,black
94.0,91.0,51.0,29.16,76.67,5.62,109.58,banana,3,clay
67.0,59.0,41.0,21.95,80.97,6.01,213.36,rice,7,clay
120.713,80.3007,111.8245,17.033,38.2419,8.0953,212.6949,barley,10,alluvial
80.0,52.0,142.0,33.29,71.65,5.96,69.93,soybean,6,black
36.0,65.0,80.0,18.2891,16.6797,6.0504,74.8714,chickpea,10,sandy
33.0,59.2375,15.5083,28.6831,83.4619,6.5786,56.8379,mungbean,3,sandy
30.0,44.0,16.0,29.73,82.89,6.44,50.92,mungbean,3,sandy
92.9071,47.5149,27.3922,35.5911,24.6786,6.3767,213.7477,soybean,6,black
28.1513,73.4244,19.1365,25.8453,56.9462,5.8521,93.2256,pigeonpeas,6,alluvial
15.0,125.0,199.0,18.427,80.5563,5.5692,69.7573,grapes,1,loamy
98.0,26.0,52.0,27.339,90.6976,6.1501,28.6911,muskmelon,2,sandy
29.0,75.0,75.0,19.62,18.71,7.06,88.46,chickpea,10,sandy
12.0,34.0,28.0,33.3609,45.0215,6.1369,98.8174,mango,2,loamy
21.3982,62.7345,17.0,24.7644,67.817,6.5166,41.0324,lentil,10,loamy
85.0,33.0,25.0,26.21,52.51,6.91,189.09,coffee,6,laterite
99.0,92.0,47.0,28.128,77.4825,6.3239,103.5045,banana,3,clay
91.0,7.0,52.0,25.08,83.46,6.41,56.4,watermelon,2,sandy
94.0,17.0,99.0,17.55,66.32,7.32,151.69,maize,6,alluvial
32.0,11.0,31.0,27.7657,92.8598,6.3607,132.6404,coconut,1,sandy
87.0,48.0,38.0,23.8158,80.9402,7.1619,190.3122,jute,6,alluvial
82.54,94.2333,49.54,26.5319,78.0391,5.6175,108.6268,banana,3,clay
7.0,63.0,24.0,19.5575,64.4527,6.8187,53.0467,lentil,10,loamy
80.0,52.0,39.0,26.42,76.86,7.17,197.21,jute,6,alluvial
80.0,45.0,42.0,23.1426,74.9974,7.3804,151.9035,jute,6,alluvial
23.0,58.0,19.0,24.1701,58.2503,5.2406,59.1899,mothbeans,6,sandy
13.0,30.0,37.0,20.8622,91.619,6.2787,106.8693,pomegranate,2,sandy
74.9444,6.7463,185.9037,26.2895,58.8348,5.6381,69.8623,sugarcane,2,alluvial
16.0,130.0,201.0,29.1201,82.7903,5.6807,68.8501,grapes,1,loamy
36.0,65.0,80.0,18.2872,16.6792,6.0511,74.8745,chickpea,10,sandy
106.0,85.0,53.0,27.1995,78.8086,5.9151,99.7243,banana,3,clay
44.0,58.0,18.0,28.0391,65.0689,6.8112,72.4987,blackgram,6,clay
108.0,36.0,19.0,22.7825,77.5124,7.2386,64.6144,cotton,5,black
100.0,80.0,52.0,27.5391,77.2563,6.0498,110.3262,banana,3,clay
27.0,101.0,76.0,33.17,36.07,7.37,148.44,barley,10,alluvial
95.0,26.0,45.0,29.9169,94.557,6.1175,28.1606,muskmelon,2,sandy
25.1409,5.4282,42.2873,21.5954,93.0097,6.993,107.2703,pomegranate,2,sandy
109.0,23.0,25.0,25.1171,68.4803,7.0073,194.8773,coffee,6,laterite
20.0,45.0,17.0,28.1746,83.6966,6.771,37.2465,mungbean,3,sandy
38.0,15.0,30.0,28.9186,48.1397,5.0755,97.0133,mango,2,loamy
26.0,135.0,203.0,33.7834,81.1628,5.6856,74.536,grapes,1,loamy
34.0,9.0,36.0,22.81,86.34,6.28,110.44,pomegranate,2,sandy
8.3387,15.7742,5.8871,12.1479,90.7832,7.0915,109.2271,orange,7,loamy
116.0,36.0,25.0,27.58,58.53,6.17,156.68,coffee,6,laterite
0.3033,67.0,21.6967,29.1225,66.72,6.5779,50.4986,lentil,10,loamy
35.0,68.0,45.0,42.9361,90.0945,6.6124,234.8466,papaya,3,alluvial
17.919,26.027,30.919,32.6433,47.7055,5.394,91.0946,mango,2,loamy
89.0,9.0,47.0,29.4716,90.7707,6.6684,28.7523,muskmelon,2,sandy
84.1602,38.7735,34.2265,25.8752,52.6443,7.2823,136.5652,coffee,6,laterite
67.4207,43.6731,38.1683,25.0506,71.1509,7.3103,196.1643,jute,6,alluvial
73.9602,40.0298,40.0,25.1322,83.1765,6.3879,169.3378,jute,6,alluvial
22.0,36.0,16.0,30.58,50.77,8.18,64.59,mothbeans,6,sandy
4.3637,44.3637,19.7273,28.1065,85.1592,6.7626,43.1841,mungbean,3,sandy
119.0,72.0,55.0,25.9907,83.3398,6.2206,112.0777,banana,3,clay
54.0,113.0,20.0,30.09,77.29,6.47,167.98,barley,10,alluvial
79.0,45.0,20.0,23.8055,59.2454,5.7152,89.9622,maize,6,alluvial
31.0,48.0,17.0,28.8804,86.9411,6.5926,53.7985,mungbean,3,sandy
99.0,6.0,45.0,26.1259,86.5508,6.001,40.7121,watermelon,2,sandy
25.0,60.0,22.0,21.6315,21.1792,5.8873,134.365,kidneybeans,10,loamy
111.0,5.0,50.0,27.5935,91.7974,6.3999,24.8427,muskmelon,2,sandy
29.0,77.0,75.0,17.5036,15.4808,7.7786,72.9447,chickpea,10,sandy
48.233,61.1845,15.1165,25.7671,66.4868,7.5435,65.4022,blackgram,6,clay
95.0,52.0,36.0,26.23,83.84,5.54,286.51,rice,7,clay
15.0,36.0,27.0,27.7891,53.9689,5.6437,91.0115,mango,2,loamy
73.0,17.0,195.0,36.75,76.2,6.68,152.3,soybean,6,black
121.0,102.0,52.0,34.82,67.07,6.59,159.47,cotton,5,black
82.0,24.0,26.0,24.3127,53.5729,6.0894,184.4104,coffee,6,laterite
7.0,11.0,32.0,29.259,95.1129,5.5422,184.7624,coconut,1,sandy
58.0,63.0,81.0,19.81,14.7,6.52,78.97,chickpea,10,sandy
37.676,20.028,39.0,23.981,94.1112,6.4234,110.088,pomegranate,2,sandy
93.0,61.0,53.0,19.07,62.98,6.8,120.37,rice,7,clay
71.6571,22.7223,112.5346,17.873,31.1746,8.3247,139.6145,wheat,10,alluvial
11.0211,85.3629,145.6414,25.4927,71.142,6.0445,93.536,barley,10,alluvial
108.0,89.0,53.0,29.12,80.18,5.91,112.4,banana,3,clay
102.0,24.0,54.0,27.7234,90.939,6.6985,22.8186,muskmelon,2,sandy
102.0,11.0,45.8462,28.5891,92.9829,6.4213,25.423,muskmelon,2,sandy
101.0,92.0,45.0,28.2278,80.643,5.7581,98.004,banana,3,clay
21.65,18.4001,27.4001,28.3481,49.0129,4.9818,100.0379,mango,2,loamy
94.0,37.0,41.0,24.76,87.06,6.46,179.16,jute,6,alluvial
29.0,8.0,28.0,26.8704,91.7255,6.1004,214.4129,coconut,1,sandy
26.2158,11.4316,9.9209,13.6291,91.0431,7.5512,107.3597,orange,7,loamy
125.0,69.0,163.0,22.38,70.75,8.54,56.16,soybean,6,black
92.9602,25.9901,27.0696,24.575,56.5415,7.289,137.6222,coffee,6,laterite
57.0445,106.4469,190.2765,27.8655,47.1919,5.7699,153.5129,wheat,10,alluvial
5.0,62.0,23.0,27.9348,66.4546,4.7222,145.3729,pigeonpeas,6,alluvial
36.6635,9.654,36.3365,22.7761,85.8292,6.3971,107.3911,pomegranate,2,sandy
28.0,145.0,202.0,19.2078,82.9043,6.4843,66.8311,grapes,1,loamy
91.0,55.0,106.0,21.85,23.54,5.34,242.43,rice,7,clay
57.2262,45.9047,189.2579,27.4454,67.9524,7.3707,206.3471,sugarcane,2,alluvial
40.0,73.0,20.0,21.5904,20.3198,5.8102,61.1398,kidneybeans,10,loamy
38.0,60.0,20.0,29.85,60.64,7.49,46.8,lentil,10,loamy
37.0,135.0,205.0,11.8284,80.2818,5.5106,74.1015,grapes,1,loamy
24.0,67.0,22.0,20.12,22.8985,5.6188,104.6252,kidneybeans,10,loamy
12.5831,127.8337,204.8056,22.3925,91.4298,6.1678,118.0391,apple,1,loamy
136.0,116.0,20.0,29.01,42.87,7.79,282.35,rice,7,clay
7.1059,58.1059,19.7882,28.1092,38.4887,5.8624,188.0758,pigeonpeas,6,alluvial
127.0,53.0,24.0,22.2151,76.1785,6.1279,70.4056,cotton,5,black
15.946,79.8651,20.108,31.0597,56.6917,7.315,121.916,pigeonpeas,6,alluvial
67.0,41.0,40.0,25.8489,87.817,7.3328,152.6195,jute,6,alluvial
26.223,135.6691,199.8345,23.1453,92.7158,5.8656,103.3478,apple,1,loamy
103.0,23.0,137.0,35.9,48.22,7.61,162.78,maize,6,alluvial
58.0,84.0,76.0,19.61,69.98,4.81,200.2,sugarcane,2,alluvial
21.0,21.0,38.0,22.5526,89.3259,6.3277,104.8956,pomegranate,2,sandy
67.0,59.0,41.0,21.9477,80.9738,6.0126,213.3561,rice,7,clay
77.0,48.0,36.0,25.8671,84.0999,7.3601,154.8391,jute,6,alluvial
14.0,22.0,9.0,17.2494,91.1377,6.5432,112.5091,orange,7,loamy
42.0,61.0,22.0,26.2727,62.2881,7.4187,70.2321,blackgram,6,clay
18.3016,59.357,16.4523,21.1423,40.5701,5.0671,180.4207,pigeonpeas,6,alluvial
70.0,50.0,53.0,37.4621,90.4497,6.9338,172.3458,papaya,3,alluvial
92.0,7.0,45.0,26.7061,81.1415,6.9446,51.5103,watermelon,2,sandy
31.0,48.0,45.0,40.7888,92.9095,6.5631,132.7924,papaya,3,alluvial
34.0,21.0,42.0,18.7593,89.9346,6.6487,111.0197,pomegranate,2,sandy
0.0,65.0,24.0,28.5,62.45,7.84,53.15,lentil,10,loamy
16.0,56.0,17.0,33.8002,40.0326,7.4454,176.6166,pigeonpeas,6,alluvial
34.0,75.0,24.0,23.5022,51.2902,4.76,192.3024,pigeonpeas,6,alluvial
59.0,85.0,108.0,30.87,67.1,7.56,186.6,sugarcane,2,alluvial
21.0,139.0,201.0,19.36,83.36,5.98,67.15,grapes,1,loamy
114.0,61.0,19.0,24.38,49.63,7.04,278.77,rice,7,clay
22.0,17.0,26.0,28.7,47.72,4.75,99.64,mango,2,loamy
85.0,21.0,47.0,29.8733,90.6093,6.1868,24.6972,muskmelon,2,sandy
33.0,75.0,21.0,33.05,68.94,6.69,62.3,blackgram,6,clay
30.9305,64.1963,16.2659,22.977,22.2556,5.5517,101.2375,kidneybeans,10,loamy
35.0,57.0,83.0,19.4832,17.4453,7.4768,80.4986,chickpea,10,sandy
26.4648,104.3486,160.2559,31.9664,80.7817,6.374,99.3388,barley,10,alluvial
15.0,14.0,8.0,10.01,90.22,6.22,119.39,orange,7,loamy
114.0,21.0,55.0,25.44,87.94,6.47,57.52,watermelon,2,sandy
28.4751,63.6998,16.825,29.8685,67.8928,7.2453,66.7085,blackgram,6,clay
108.0,46.0,17.0,24.3,84.88,6.93,65.02,cotton,5,black
24.0,42.0,23.0,28.22,82.36,6.43,44.01,mungbean,3,sandy
2.0686,75.0343,21.9657,23.9226,61.7641,6.6497,52.5013,lentil,10,loamy
38.0,21.0,35.0,20.34,89.38,5.84,110.97,pomegranate,2,sandy
8.364,16.364,32.0,25.6587,94.1979,5.9504,172.9262,coconut,1,sandy
35.0,125.0,204.0,19.6492,80.1522,6.1077,73.6953,grapes,1,loamy
89.0,22.0,52.0,24.8968,86.1078,6.2173,53.1463,watermelon,2,sandy
26.8066,7.213,118.082,31.1531,79.1148,7.9265,105.6721,sugarcane,2,alluvial
33.0,57.0,17.0,27.8983,88.719,6.782,57.7994,mungbean,3,sandy
33.0,47.0,17.0,24.868,48.2753,8.6215,63.9188,mothbeans,6,sandy
85.0,21.0,52.0,29.63,90.1,6.08,23.7,muskmelon,2,sandy
111.0,79.0,53.0,28.3117,75.7731,6.1657,119.6964,banana,3,clay
0.0,27.0,38.0,22.4484,89.9006,6.7392,109.3902,pomegranate,2,sandy
106.0502,88.0,54.3501,25.9645,84.1179,5.975,114.0855,banana,3,clay
8.0,6.0,33.0,28.28,93.65,6.1,171.95,coconut,1,sandy
27.0,40.0,24.0,27.8403,89.9962,7.063,52.8463,mungbean,3,sandy
80.0,90.0,47.0,26.5992,79.3597,6.2103,107.3915,banana,3,clay
77.0,52.0,41.0,23.8907,83.4641,6.0973,167.7231,jute,6,alluvial
104.1946,29.4631,51.0739,25.2614,81.376,6.5094,56.6253,watermelon,2,sandy
37.0,83.0,81.0,16.29,26.68,7.78,191.71,soybean,6,black
95.0,12.9381,47.8763,26.4121,82.5615,6.4343,55.435,watermelon,2,sandy
13.0,67.0,18.0,30.5756,34.7561,5.3845,177.5766,pigeonpeas,6,alluvial
112.0,17.0,28.0,27.6299,61.26,6.7794,196.6498,coffee,6,laterite
37.0,57.0,20.0,31.1,44.82,7.35,70.8,mothbeans,6,sandy
22.0,38.0,31.0,31.5301,53.06,5.82,98.57,mango,2,loamy
28.0,58.0,24.0,19.727,18.2817,5.7482,143.7631,kidneybeans,10,loamy
99.0,41.0,36.0,24.46,82.75,6.74,182.56,rice,7,clay
9.798,72.3564,76.0376,18.268,26.4456,8.0614,124.1709,sugarcane,2,alluvial
140.0,40.0,17.0,22.73,77.08,6.01,77.55,cotton,5,black
23.0,23.0,30.0,32.8214,47.4555,4.7553,90.8917,mango,2,loamy
9.0,11.0,8.0,24.8594,94.39,6.5596,111.7802,orange,7,loamy
0.2608,65.5217,23.2175,28.2444,61.9518,7.5035,51.8224,lentil,10,loamy
109.0,38.0,66.0,38.29,35.41,8.23,158.21,rice,7,clay
27.0,120.0,200.0,21.4528,90.7453,6.1102,116.7037,apple,1,loamy
88.7321,13.6937,141.6843,21.8205,33.6348,6.2264,146.3607,wheat,10,alluvial
26.0,32.0,32.0,30.91,49.93,6.81,90.14,mango,2,loamy
93.0,83.0,46.0,29.38,83.5,5.77,109.25,banana,3,clay
18.0917,30.0,29.0917,27.0178,92.727,6.3659,224.612,coconut,1,sandy
94.0,26.0,27.0,26.3663,52.2574,7.4565,177.3176,coffee,6,laterite
32.0,56.0,21.0,27.3854,88.6666,6.7028,58.2993,mungbean,3,sandy
74.0,49.0,38.0,23.3141,71.4509,7.488,164.497,jute,6,alluvial
35.1282,24.1744,40.4769,24.9478,93.9341,6.9199,104.8454,pomegranate,2,sandy
10.0,55.0,23.0,21.19,19.63,5.73,137.19,kidneybeans,10,loamy
74.0,7.0,131.0,19.04,44.33,8.8,295.35,soybean,6,black
82.0,13.0,52.0,27.1154,94.8691,6.4428,26.5193,muskmelon,2,sandy
25.0,27.0,41.0,19.2009,94.2766,6.9235,108.0424,pomegranate,2,sandy
11.0,34.0,32.0,29.14,49.41,6.83,97.55,mango,2,loamy
60.0,37.0,39.0,26.591,82.9416,6.0335,161.247,jute,6,alluvial
21.0,80.0,20.0,28.21,68.27,7.35,64.33,blackgram,6,clay
35.1667,29.7332,33.8333,28.2729,95.5636,6.1281,182.1875,coconut,1,sandy
30.6779,137.1611,196.1611,22.152,93.6021,6.3086,120.7972,apple,1,loamy
74.0,49.0,38.0,23.31,71.45,7.49,164.5,jute,6,alluvial
32.0,117.0,48.0,22.6,42.76,6.96,91.14,rice,7,clay
34.0,29.0,8.0,31.88,91.15,6.45,105.34,orange,7,loamy
129.0,7.0,183.0,18.67,48.78,4.68,294.99,sugarcane,2,alluvial
3.0,28.0,33.0,30.34,48.89,5.76,94.43,mango,2,loamy
91.0,50.0,40.0,20.8248,84.1342,6.4624,230.2242,rice,7,clay
66.0,47.0,36.0,24.8544,74.4407,6.5726,175.573,jute,6,alluvial
26.0,18.0,42.0,19.7262,89.6493,6.9104,108.2287,pomegranate,2,sandy
30.0,63.0,16.0,23.6051,21.9054,5.5259,100.5979,kidneybeans,10,loamy
107.0,36.0,21.0,25.29,75.67,6.21,62.64,cotton,5,black
22.0,49.0,22.0,28.2349,61.5621,3.7111,72.6667,mothbeans,6,sandy
9.0,51.0,19.0,27.0445,49.3261,5.4909,48.2521,mothbeans,6,sandy
32.0,3.0,166.0,17.85,45.87,8.23,271.86,sugarcane,2,alluvial
29.6008,103.2749,94.4461,17.9018,77.1082,7.5011,228.5034,wheat,10,alluvial
36.0,61.0,21.0,34.54,39.04,5.62,168.59,pigeonpeas,6,alluvial
86.0,15.0,47.0,24.0436,84.1841,6.4239,53.7893,watermelon,2,sandy
86.0,79.0,45.0,27.81,82.69,5.81,99.21,banana,3,clay
10.9093,62.4849,77.0605,32.2227,44.2449,8.1165,255.7919,barley,10,alluvial
67.7721,21.0936,18.1221,20.5943,44.8451,5.1581,85.8406,sugarcane,2,alluvial
49.0,55.0,53.0,38.4419,93.6374,6.544,77.7157,papaya,3,alluvial
40.0,68.0,17.0,34.1263,65.1488,7.7331,70.408,blackgram,6,clay
18.0,55.0,23.0,21.9998,56.31,6.989,136.8294,pigeonpeas,6,alluvial
8.5993,54.5993,18.8014,28.2834,80.8526,6.9695,38.068,mungbean,3,sandy
104.0,104.0,51.0,25.13,41.97,6.75,293.9,wheat,10,alluvial
46.0,119.0,157.0,30.04,82.86,6.45,108.58,barley,10,alluvial
11.0,46.0,24.0,27.6528,89.8065,6.4593,56.5256,mungbean,3,sandy
12.0,66.0,20.0,27.41,63.42,7.34,44.43,lentil,10,loamy
99.0,15.0,27.0,27.4171,56.6364,6.0869,127.9246,coffee,6,laterite
101.892,25.0,50.2159,28.3014,93.0556,6.1699,20.5937,muskmelon,2,sandy
4.0,67.0,25.0,23.7871,24.3568,5.9482,119.6404,kidneybeans,10,loamy
10.2366,59.9772,158.2594,32.6004,71.9088,5.1511,113.5695,wheat,10,alluvial
101.0,13.0,54.0,25.43,82.91,6.83,56.34,watermelon,2,sandy
38.0,120.0,197.0,17.54,82.95,6.32,73.77,grapes,1,loamy
31.0,75.0,18.0,15.4679,21.4378,5.8242,88.888,kidneybeans,10,loamy
120.7687,41.5609,89.5318,17.5896,60.3906,7.9915,208.173,sugarcane,2,alluvial
65.0,60.0,43.0,21.972,81.8992,5.6582,227.3637,rice,7,clay
36.6012,52.7976,46.6012,42.8676,94.3167,6.589,212.8711,papaya,3,alluvial
19.0,7.0,10.0,14.78,91.2206,6.1184,100.1962,orange,7,loamy
38.9759,59.0241,75.2048,18.4323,15.3596,7.2806,89.8578,chickpea,10,sandy
90.0,39.1015,42.5941,24.5772,82.2434,6.7549,191.0696,jute,6,alluvial
11.0,6.0,25.0,28.6916,96.6525,6.0816,178.9635,coconut,1,sandy
30.0,64.0,20.0,33.86,61.57,6.57,68.02,blackgram,6,clay
24.0,21.0,42.0,20.8221,87.2282,6.999,109.443,pomegranate,2,sandy
69.0,46.0,41.0,23.64,80.29,5.01,263.11,rice,7,clay
53.672,113.164,17.0476,28.5991,75.348,6.1567,160.9698,barley,10,alluvial
98.0795,10.9735,46.5133,25.8721,82.195,6.6367,56.1505,watermelon,2,sandy
